Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32BestWalkB,243,4258223208824758363,1.0,0.5,0.0,32,368,0.2917
ScenarioSize64Probes32BestWalkB,244,2933576904639372249,1.0,0.5,0.0,32,417,0.2982
ScenarioSize64Probes32BestWalkB,245,1619482046725515514,1.0,0.5,0.0,32,386,0.2976
ScenarioSize64Probes32BestWalkB,246,8295202924942681088,1.0,0.5,0.0,32,399,0.2969
ScenarioSize64Probes32BestWalkB,247,6220178296303381513,1.0,0.5,0.0,32,400,0.2976
ScenarioSize64Probes32BestWalkB,248,6524421527956593628,1.0,0.5,0.0,32,372,0.297
ScenarioSize64Probes32BestWalkB,249,1279641774440027009,1.0,0.5,0.0,32,398,0.2988
ScenarioSize64Probes32BestWalkB,250,7094737511858396355,1.0,0.5,0.0,32,434,0.3001
ScenarioSize64Probes32BestWalkB,251,7842193693029557975,1.0,0.5,0.0,32,400,0.2975
ScenarioSize64Probes32BestWalkB,252,2392680491109428476,1.0,0.5,0.0,32,421,0.3005
ScenarioSize64Probes32BestWalkB,253,3866198558357324097,1.0,0.5,0.0,32,410,0.294
ScenarioSize64Probes32BestWalkB,254,1395931845597272999,1.0,0.5,0.0,32,374,0.2973
ScenarioSize64Probes32BestWalkB,255,2411645404100907887,1.0,0.5,0.0,32,407,0.2964
ScenarioSize64Probes32BestWalkB,256,3005318628866213391,1.0,0.5,0.0,32,423,0.2993
ScenarioSize64Probes32BestWalkB,257,1188136200599286222,1.0,0.5,0.0,32,412,0.2995
ScenarioSize64Probes32BestWalkB,258,679805008651456991,1.0,0.5,0.0,32,368,0.2941
ScenarioSize64Probes32BestWalkB,259,2317393341493435360,1.0,0.5,0.0,32,412,0.2976
ScenarioSize64Probes32BestWalkB,260,4066160913880139597,1.0,0.5,0.0,32,403,0.298
ScenarioSize64Probes32BestWalkB,261,880879381715801850,1.0,0.75,0.0,32,545,0.4395
ScenarioSize64Probes32BestWalkB,262,1726760884372734954,1.0,0.75,0.0,32,557,0.4348
ScenarioSize64Probes32BestWalkB,263,4258223208824758363,1.0,0.75,0.0,32,526,0.4412
ScenarioSize64Probes32BestWalkB,264,2933576904639372249,1.0,0.75,0.0,32,559,0.4459
ScenarioSize64Probes32BestWalkB,265,1619482046725515514,1.0,0.75,0.0,32,544,0.4434
ScenarioSize64Probes32BestWalkB,266,8295202924942681088,1.0,0.75,0.0,32,520,0.4407
ScenarioSize64Probes32BestWalkB,267,6220178296303381513,1.0,0.75,0.0,32,522,0.4365
ScenarioSize64Probes32BestWalkB,268,6524421527956593628,1.0,0.75,0.0,32,537,0.443
